No.,Audited, Net Size (m) ,Water Body Abv.,Water Body,Collection Date,Process Date,Sample Time, Depth (m) , Count ,Station,Sample Label,Sample Type,Sample No., Length (mm) ,Gender,Comments
5286,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 8, 2014",21:24, 43.2 , 110 ,DIL-9,DIL_MYS_081814-003,PF,106, 16.804 ,F1,
5287,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 8, 2014",21:24, 43.2 , 110 ,DIL-9,DIL_MYS_081814-003,PF,107, 7.959 ,J,
5288,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 8, 2014",21:24, 43.2 , 110 ,DIL-9,DIL_MYS_081814-003,PF,108, 16.229 ,F1,
5289,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 8, 2014",21:24, 43.2 , 110 ,DIL-9,DIL_MYS_081814-003,PF,109, 18.849 ,M1,
5290,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 8, 2014",21:24, 43.2 , 110 ,DIL-9,DIL_MYS_081814-003,PF,110, 17.007 ,M1,
5291,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,1, 9.123 ,J,
5292,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,2, 8.684 ,J,
5293,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,3, 17.684 ,F1,
5294,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,4, 7.103 ,J,
5295,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,5, 9.001 ,J,
5296,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,6, 10.297 ,U,
5297,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,7, 16.664 ,F1,
5298,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,8, 16.936 ,F1,
5299,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,9, 12.230 ,U,
5300,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,10, 17.394 ,F1,
5301,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,11, 15.413 ,M1,
5302,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,12, 17.625 ,F1,
5303,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,13, 14.416 ,F1,
5304,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,14, 7.052 ,J,
5305,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,15, 8.252 ,J,
5306,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,16, 9.728 ,J,
5307,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,17, 15.793 ,U,
5308,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,18, 14.581 ,F1,
5309,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,19, 13.011 ,U,
5310,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,20, 8.307 ,J,
5311,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,21, 8.489 ,J,
5312,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,22, 10.021 ,U,
5313,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,23, 15.884 ,M1,
5314,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,24, 8.401 ,J,
5315,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,25, 16.136 ,M1,
5316,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,26, 16.884 ,F1,
5317,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,27, 11.272 ,U,
5318,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,28, 7.375 ,J,
5319,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,29, 16.794 ,F1,
5320,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,30, 8.342 ,J,
5321,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,31, 16.177 ,M1,
5322,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,32, 18.604 ,F1,
5323,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,33, 8.050 ,J,
5324,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,34, 9.104 ,J,
5325,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,35, 16.963 ,F1,
5326,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,36, 8.554 ,J,
5327,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,37, 10.386 ,U,
5328,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,38, 11.213 ,U,
5329,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,39, 18.162 ,U,
5330,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,40, 9.135 ,J,
5331,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,41, 18.888 ,F1,
5332,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,42, 14.562 ,M1,
5333,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,43, 10.413 ,U,
5334,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,44, 17.870 ,F1,
5335,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,45, 8.351 ,J,
5336,Yes, 0.5 ,DIL,Dillon Reservoir,"August 18, 2014","September 6, 2014",21:24, 43.2 , 46 ,DIL-9,DIL_MYS_081814-004,PF,46, 7.043 ,J,
5337,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,1, 9.510 ,J,
5338,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,2, 9.638 ,J,
5339,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,3, 6.393 ,J,
5340,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,4, 11.869 ,U,
5341,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,5, 13.135 ,U,
5342,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,6, 8.494 ,J,
5343,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,7, 13.713 ,M1,
5344,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,8, 14.870 ,U,
5345,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,9, 16.680 ,F1,
5346,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,10, 8.794 ,J,
5347,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,11, 15.961 ,M1,
5348,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,12, 13.940 ,M1,
5349,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,13, 13.185 ,U,
5350,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,14, 10.836 ,U,
5351,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,15, 13.409 ,U,
5352,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,16, 11.572 ,U,
5353,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,17, 19.141 ,F1,
5354,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,18, 9.087 ,J,
5355,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,19, 8.341 ,J,
5356,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,20, 16.695 ,F1,
5357,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,21, 8.314 ,J,
5358,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,22, 12.498 ,U,
5359,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,23, 12.795 ,U,
5360,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,24, 8.899 ,J,
5361,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,25, 18.935 ,F1,
5362,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,26, 9.099 ,J,
5363,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,27, 14.102 ,U,
5364,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,28, 7.383 ,J,
5365,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,29, 8.719 ,J,
5366,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,30, 11.699 ,U,
5367,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,31, 10.056 ,U,
5368,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,32, 13.234 ,U,
5369,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,33, 13.080 ,U,
5370,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,34, 8.127 ,J,
5371,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,35, 9.781 ,J,
5372,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,36, 8.181 ,J,
5373,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,37, 8.120 ,J,
5374,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,38, 8.999 ,J,
5375,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,39, 11.396 ,U,
5376,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,40, 15.934 ,M1,
5377,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,41, 12.623 ,U,
5378,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,42, 8.817 ,J,
5379,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,43, 9.742 ,J,
5380,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,44, 13.516 ,U,
5381,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,45, 8.538 ,J,
5382,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,46, 11.359 ,U,
5383,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,47, 9.867 ,J,
5384,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,48, 12.980 ,U,
5385,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,49, 12.441 ,M1,
5386,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,50, 12.517 ,F1,
5387,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,51, 16.629 ,F1,
5388,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,52, 8.838 ,J,
5389,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,53, 17.254 ,F1,
5390,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,54, 12.156 ,U,
5391,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,55, 17.973 ,F1,
5392,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,56, 8.752 ,J,
5393,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,57, 11.657 ,U,
5394,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,58, 7.918 ,J,
5395,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,59, 8.592 ,J,
5396,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,60, 12.849 ,U,
5397,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,61, 12.805 ,U,
5398,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,62, 15.678 ,M1,
5399,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,63, 16.363 ,F1,
5400,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,64, 14.692 ,M1,
5401,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,65, 8.863 ,J,
5402,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,66, 11.441 ,U,
5403,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,67, 19.173 ,F1,
5404,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,68, 11.555 ,U,
5405,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,69, 9.589 ,J,
5406,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,70, 9.720 ,J,
5407,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,71, 15.390 ,F1,
5408,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,72, 11.636 ,M1,
5409,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,73, 11.999 ,U,
5410,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,74, 16.515 ,U,
5411,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,75, 8.286 ,J,
5412,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,76, 8.252 ,J,
5413,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,77, 12.024 ,U,
5414,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,78, 13.039 ,U,
5415,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,79, 15.428 ,M1,
5416,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,80, 13.430 ,U,
5417,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,81, 15.258 ,U,
5418,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,82, 11.325 ,U,
5419,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,83, 12.044 ,U,
5420,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,84, 10.964 ,U,
5421,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,85, 9.205 ,J,
5422,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,86, 10.401 ,U,
5423,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,87, 7.832 ,J,
5424,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,88, 17.423 ,M1,
5425,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,89, 12.210 ,U,
5426,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,90, 16.443 ,U,
5427,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,91, 11.318 ,U,
5428,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,92, 12.133 ,M1,
5429,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,93, 12.977 ,M1,
5430,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,94, 11.604 ,U,
5431,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,95, 14.863 ,U,
5432,Yes, 1.0 ,DIL,Dillon Reservoir,"August 18, 2014","September 9, 2014",21:37, 19.9 , 117 ,DIL-8,DIL_MYS_081814-005,PF,96, 15.661 ,M1,
